ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNMA,FA_RDNDA,FA_RDNZC,FA_TELNO,LOAD_DTM
J10,경기도교육청,남양주시,학원,19738,TOPDesignITSchool컴퓨터학원,20051122,20051122,개원,        ,99991231,90,74,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,N,N,경기도 남양주시 사릉로 17, 2층 (금곡동),472803,031-559-9003,20231018
J10,경기도교육청,남양주시,학원,26509,그린컴퓨터학원,20070412,20070412,개원,        ,99991231,240,30,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,N,N,경기도 남양주시 평내로29번길 49,  M2프라자 8층 810호 (평내동),472938,031-594-4077,20231018
J10,경기도교육청,남양주시,학원,3000064034,노코드연구소원격학원,20240105,20240105,개원,        ,        ,0,0,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y, ,경기도 남양주시 두물로11번길 40-19,604호 일부(별내동),12105,,20240303
J10,경기도교육청,남양주시,학원,126636,디딤돌컴퓨터학원,19941123,19941123,개원,        ,99991231,30,30,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,N,N,경기도 남양주시 퇴계원면 도제원로 63,", (퇴계원면) 2층 전체 (퇴계원면)",472822,031-572-1553,20231018
J10,경기도교육청,남양주시,학원,3000038990,스튜디오D코딩수학학원,20181218,20181218,개원,        ,99991231,80,62,종합(대),,"보습,컴퓨터(소),",, ,Y,N,경기도 남양주시 다산중앙로 113,", 305호 306호 (다산동, 다산진건지구 업무1-3)",12248,031-564-1000,20231018
J10,경기도교육청,남양주시,학원,3000048475,씨큐브코딩별내학원,20211021,20211020,개원,        ,99991231,92,50,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경기도 남양주시 두물로11번길 42,", 4층 일부 (별내동, e드림타워)",12105,,20231018
J10,경기도교육청,남양주시,학원,3000051361,하이미디어아카데미학원,20220613,20220613,개원,        ,99991231,359,100,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,경기도 남양주시 늘을2로 26,", 705호 (호평동, 메인시네마타워)",12150,null,20260208
J10,경기도교육청,남양주시,학원,15017,한국사회컴퓨터학원,20050218,20050218,개원,        ,99991231,90,30,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경기도 남양주시 진접읍 봉현로 38,", 3층 일부 (진접읍)",472865,031-571-9057,20241103
J10,경기도교육청,남양주시,학원,28256,한글컴퓨터학원,20070921,20070921,개원,        ,99991231,70,53,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경기도 남양주시 경춘로 997,", 4층일부 (금곡동, 만복빌딩)",12237,070-7581-8181,20231018
J10,경기도교육청,동두천시,교습소,3000036929,로봇코딩공학교습소,20180518,20180517,개원,        ,99991231,25,45,기타(대),기타(중),로봇코딩 자격증,컴퓨터(소),"로봇코딩 자격증:150000, 로봇코딩 초급:100000, 로봇코딩 중급:100000, 로봇코딩 고급:100000, 로봇코딩 지니어스:150000",Y,N,경기도 동두천시 중앙로 110-13,", 301호(일부) (지행동, 개림프라자)",11350,,20231018
J10,경기도교육청,동두천시,학원,3000039549,신일평생직업교육학원,20190117,20190117,개원,        ,99991231,360,82,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경기도 동두천시 중앙로264번길 14,", 3층 (생연동, 혜린빌딩)",11329,031-865-6421,20240519
J10,경기도교육청,동두천시,학원,3000026283,신화컴퓨터전산회계학원,20150911,20150911,개원,        ,99991231,680,104,기타(대),기타(중),"병원코디네이터,컴퓨터(소),",컴퓨터(소), ,Y,N,경기도 동두천시 정장로 61,", 2층 (생연동, 동두천점 싱싱마트 나들가게)",11315,031-865-0722,20231018
J10,경기도교육청,부천시,교습소,3000055406,그로우컴퓨터교습소,20230531,20230531,개원,        ,99991231,20,8,기타(대),기타(중),,컴퓨터(소), ,Y,N,경기도 부천시 원미구 길주로 91,", 412호(상동,비잔티움 상동)",14543,,20250615
J10,경기도교육청,부천시,교습소,3000046086,박수진창의컴퓨터교습소,20210208,20210208,개원,        ,99991231,32,4,기타(대),기타(중),,컴퓨터(소), ,Y,N,경기도 부천시 도약로 80,", 105호 일부 (상동, 진달래마을)",14507,,20231018
J10,경기도교육청,부천시,교습소,3000051510,코딩하루부천범박센터컴퓨터교습소,20220623,20220623,개원,        ,99991231,30,9,기타(대),기타(중),기초반,컴퓨터(소),"기초반:130000, 초급반:145000, 중급반:155000, 고급반:165000, 마스터반:175000, 특강:100000, 파이썬:195000",Y,N,경기도 부천시 소안로 10,", 207호 (소사본동, 동문밀리언상가)",14699,null,20240303
J10,경기도교육청,부천시,교습소,3000076519,하우랩코딩교습소,20251121,20251121,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,경기도 부천시 소사구 양지로 205,302호(옥길동),14786,,20251123
J10,경기도교육청,부천시,학원,3000041067,Icoding&project(아이코딩앤프로젝트)컴퓨터학원,20190613,20190613,개원,        ,99991231,132,53,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경기도 부천시 송내대로265번길 43,", 703호 일부 (상동, 크라운빌딩)",14542,,20231018
J10,경기도교육청,부천시,학원,43168,경인디지털컴퓨터학원,20101118,20101118,개원,        ,99991231,836,61,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경기도 부천시 부천로 196,", 401호 (춘의동)",14557,032-666-3004,20250406
J10,경기도교육청,부천시,학원,10684,대명컴퓨터학원,19910515,19910515,개원,        ,99991231,120,30,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경기도 부천시 조마루로 137,", 3층 302호 (중동)",14583,032-322-1217,20260405
J10,경기도교육청,부천시,학원,10767,대신IT(아이티)컴퓨터학원,19890404,19890404,개원,        ,99991231,210,41,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경기도 부천시 성주로 79,", 3층 (송내동)",14733,032-663-3811,20231018
J10,경기도교육청,부천시,학원,3000048538,로보로보코딩로봇학원,20211025,20211025,개원,        ,99991231,98,67,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경기도 부천시 옥길로 110-11,", 513호, 514호 (옥길동, O)",14786,032-348-1233,20250601
J10,경기도교육청,부천시,학원,26208,반석음악미술컴퓨터(코딩)학원,20070314,20070314,개원,        ,99991231,671,133,종합(대),,"미술,음악,컴퓨터(소)",, ,Y,N,경기도 부천시 계남로 106-1,", 3층일부 (중동)",14537,032-324-7776,20260405
J10,경기도교육청,부천시,학원,3000054047,부천그린컴퓨터학원,20230201,20230201,개원,        ,99991231,1000,207,직업기술,산업응용기술,"디자인,전산회계,컴퓨터",디자인, ,Y,N,경기도 부천시 부천로 4,", 5층 경동빌딩 (심곡동)",14644,032-654-2111,20260201
J10,경기도교육청,부천시,학원,3000017391,아이탑컴퓨터학원,20090403,20090403,개원,        ,99991231,210,40,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어),","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경기도 부천시 삼작로346번길 4,", 2층 202호 (여월동, 그린아트타운)",14462,032-674-7942,20231018
J10,경기도교육청,부천시,학원,3000027037,아이티플러스컴퓨터학원,20151202,20151202,개원,        ,99991231,44,40,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경기도 부천시 상동로 109,", 509호 (상동, 상동프라자)",14543,032-663-2602,20260405
J10,경기도교육청,부천시,학원,4320,에이펙스정보처리기술융합학원,20030102,20030102,개원,        ,99991231,310,36,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경기도 부천시 길주로77번길 61,", 602호일부 (상동, 부건프라자)",14543,032-328-6006,20250413
J10,경기도교육청,부천시,학원,3000048807,엠에스AI코딩학원,20211118,20211118,개원,        ,99991231,192,41,정보,기타(중),,컴퓨터(소), ,Y,N,경기도 부천시 옥길로 124,", 722호 (옥길동, 문영 퀸즈파크 C)",14786,,20260201
J10,경기도교육청,부천시,학원,3000077124,이노IT컴퓨터학원,20260113,20260113,개원,        ,        ,300,242,직업기술,,,, ,Y, ,경기도 부천시 원미구 부일로 448,"404, 405호 (심곡동)",14637,,20260201
J10,경기도교육청,부천시,학원,5865,정상컴퓨터전산회계학원,19940414,19940414,개원,        ,99991231,117,117,종합(대),,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,경기도 부천시 부천로 34,", 3층 (심곡동, 김흥균산부인과)",14641,032-612-4004,20250420
J10,경기도교육청,부천시,학원,4617,좋은컴퓨터학원,20020523,20020523,개원,        ,99991231,210,30,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경기도 부천시 소사로170번길 76,", 2층 (소사본동)",14765,032-345-0055,20250831
J10,경기도교육청,부천시,학원,3000034782,준쌤창의코딩로봇보습학원,20171110,20171110,개원,        ,99991231,462,74,종합(대),,"보습,보통교과",, ,Y,N,경기도 부천시 원미로 98,", 201호, 202호, 203호 (원미동, 원미동풍림아파트)",14645,032-666-1236,20250720
J10,경기도교육청,부천시,학원,33242,튜링의알고리즘코딩학원,20081204,20081204,개원,        ,99991231,180,64,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경기도 부천시 부흥로303번길 62,", 305호 (중동, 그린프라자)",14582,032-325-0623,20240128
J10,경기도교육청,부천시,학원,3000018025,하나컴퓨터디자인학원,20130401,20130401,개원,        ,99991231,560,80,종합(대),,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,경기도 부천시 송내대로265번길 85,", 705호,706호 (상동, 뱅뱅프라자)",14542,032-719-7877,20240505
J10,경기도교육청,성남시,교습소,36225,내사무실컴퓨터교습소,19990727,19990727,개원,        ,99991231,15,5,기타(대),기타(중),초급,컴퓨터(소), ,Y,N,경기도 성남시 중원구 광명로 256-4,(중동) 2층,462836,031-732-2813,20231018
J10,경기도교육청,성남시,교습소,3000025605,대하컴퓨터교습소,20150617,20150617,개원,        ,99991231,16,8,기타(대),기타(중),컴퓨터자격증,기계,"컴퓨터자격증:150000, 컴퓨터자격증:130000",Y,N,경기도 성남시 중원구 둔촌대로 305,", 2층 일부 (하대원동, 장원빌딩)",462839,031-753-4933,20231018
J10,경기도교육청,성남시,교습소,3000012194,디코글로벌코딩교습소,20110809,20110809,개원,        ,99991231,3,6,정보,정보,코딩 4주,정보,"코딩 4주:112000, 코딩 5주:141000, 코딩 6주:169000, 코딩 7주:197000, 코딩 8주:225000, 코딩 9주:253000, 코딩 10주:282000, 코딩 11주:310000, 코딩 12주:338000",Y,N,경기도 성남시 분당구 정자일로213번길 5,", 212호(정자동, 아이파크분당3 301동)",13556,031-718-3330,20250413
J10,경기도교육청,성남시,교습소,18587,미래컴퓨터교습소,20040909,20040909,개원,        ,99991231,120,9,기타(대),기타(중),한글,컴퓨터(소),"한글:120000, 파워포인트:120000, 엑셀:120000, 인터넷:120000, 포토샵:120000, 일러스트:120000, 워드프로세서:120000, 컴활2급:120000, 컴활1급:150000, 정보처리기능사:150000, 정보처리기사:150000, 건축제도기능사:150000, 기계제도기능사:150000, 캐드(CAD):150000, C언어:150000",N,N,경기도 성남시 중원구 산성대로 492-1,(은행동) 4층,462832,031-734-9090,20231018
J10,경기도교육청,성남시,교습소,6770,아름컴퓨터교습소,20031223,20031223,개원,        ,99991231,12,9,기타(대),기타(중),"기초(초,중고개인별맞춤)",컴퓨터(소), ,N,N,경기도 성남시 분당구 판교로 445,"(야탑동,미라보상가) 203호",463840,031-705-4050,20231018
J10,경기도교육청,성남시,교습소,20059,안선생컴퓨터교습소,20050323,20050323,개원,        ,99991231,21,7,기타(대),기타(중),"컴퓨터 초급(초,중,고)",컴퓨터(소), ,N,N,경기도 성남시 분당구 불정로376번길 31,"(서현동,효자촌주상복합) 604동 229호",463819,031-701-0079,20231018
J10,경기도교육청,성남시,학원,3000076215,CIC로봇코딩위례학원,20251023,20251023,개원,        ,        ,0,49,기타(대),기타(중),로봇,로봇, ,Y, ,경기도 성남시 수정구 위례동로 147,"704호(창곡동, 위례건아타워)",13642,,20260201
J10,경기도교육청,성남시,학원,3000040906,CIC로봇코딩판교학원,20190603,20190603,개원,        ,99991231,48,44,기타(대),기타(중),"금속,",금속, ,Y,N,경기도 성남시 분당구 운중로 128,", 405호 (운중동,마크시티그린)",13466,,20231018
J10,경기도교육청,성남시,학원,3000032212,CIC로봇코딩학원,20170306,20170306,개원,        ,99991231,60,59,기타(대),기타(중),"금속,",금속, ,Y,N,경기도 성남시 분당구 중앙공원로31번길 42,", 314호,315호 (서현동)",13588,031-701-2017,20231018
J10,경기도교육청,성남시,학원,3000048122,KSR코딩AI로봇플레이팩토학원,20210910,20210910,개원,        ,99991231,62,62,기타(대),기타(중),소프트웨어,소프트웨어, ,Y,N,경기도 성남시 분당구 판교로 372,", 7층 703호 (삼평동, 스타식스코아1)",13492,031-719-7303,20250907
J10,경기도교육청,성남시,학원,21979,동아컴퓨터학원,19890325,19890325,개원,        ,99991231,70,100,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,N,N,경기도 성남시 중원구 광명로 353,(금광동) 3층,462803,031-741-5230,20231018
J10,경기도교육청,성남시,학원,42921,두드림컴퓨터학원,20101029,20101029,개원,        ,99991231,1920,163,종합(대),,"기계,디자인,전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,경기도 성남시 분당구 돌마로 73,", 701호~702호 (금곡동,우방코아)",463805,031-719-3688,20250330
J10,경기도교육청,성남시,학원,3000046026,디랩온원격학원,20210202,20210202,개원,        ,99991231,2200,1,기타(대),기타(중),,컴퓨터(소), ,Y,N,경기도 성남시 분당구 운중로138번길 7,", 3층 일부 (운중동)",13466,,20231018
J10,경기도교육청,성남시,학원,3000076410,디랩코딩위례캠퍼스학원,20251111,20251111,개원,        ,        ,0,57,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y, ,경기도 성남시 수정구 위례광장로 320,",614호(창곡동,아이에스센트럴타 )",13640,,20260405
J10,경기도교육청,성남시,학원,3000042665,디랩코딩학원,20191209,20191209,개원,        ,99991231,1020,48,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경기도 성남시 분당구 정자일로 234,", 405호 (정자동, 태남프라자)",13555,031-719-9301,20260208
J10,경기도교육청,성남시,학원,3000054576,마이로봇코딩학원,20230313,20230313,개원,        ,99991231,120,46,기타(대),기타(중),"소프트웨어,",소프트웨어, ,Y,N,경기도 성남시 분당구 내정로173번길 49,", 208호, 209호 (수내동, 궁전프라자-3)",13597,,20231018
J10,경기도교육청,성남시,학원,19981,미금컴퓨터보습학원,19960110,19960110,개원,        ,99991231,44,118,종합(대),,"보습,컴퓨터(소)",, ,N,N,경기도 성남시 분당구 돌마로 86,"(구미동,엘레강스프라자) 2동 502,503호",463808,031-715-8354,20260426
